number,link,name,rating,features,price,image,
"124","www.flipkart.com/noise-colorfit-caliber-smart-watch-15-day-battery-1-69-display-60-sports-modes-smartwatch/p/itm21dca40c77bbe?pid=SMWG9UKPHDH47DWK&lid=LSTSMWG9UKPHDH47DWKCFOSD0&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_4&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWG9UKPHDH47DWK.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise ColorFit Caliber Smart Watch with 15-day battery, 1.69" display, 60 Sports Modes Smartwatch","4.2","['4.2 cm (1.69") LCD full touch screen', '150+ customizable and cloud based watch faces', '60 Sports Mode|Body Temperature sensor', 'IP68 water resistant', 'Quick replies (Android only)', 'Blood oxygen, Heart rate monitor, Stress monitor and sleep monitor', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 15 days', '1 Year Manufacturer Warranty']","₹1,699","https://rukminim1.flixcart.com/image/312/312/ky0g58w0/smartwatch/o/n/8/-original-imagac74kujhzzrc.jpeg?q=70",
"125","www.flipkart.com/noise-colorfit-caliber-go-1-69-inch-hd-display-40-sports-modes-150-watch-faces-smartwatch/p/itmf173acd4a48ce?pid=SMWGEGFHJZPQUKPS&lid=LSTSMWGEGFHJZPQUKPS3HHP0Z&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&spotlightTagId=TrendingId_ajy%2Fbuh&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWGEGFHJZPQUKPS.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise ColorFit Caliber Go with 1.69 inch HD Display, 40 Sports Modes, 150+ Watch Faces Smartwatch","4.3","["1.69'' TFT display (240*280px, 500 nits, 218 PPI)", 'Noise Health Suite (SpO2, 24*7 heart rate tracking, activity tracker, sleep tracker, stress monitor & female health tracker)', 'Productivity and utility features (hand wash reminder, drink water reminder, DND, weather forecast, call mute & rejection, alarm, idle alert, stopwatch, timer, remote music control & find my phone)', '40 sports modes (10 inbuilt & 30 in app) | 150+ cloud-based watch faces', 'Up to 10 days of battery (300mAh)', '5 color options: Jet black, Rose pink, Olive green, Midnight blue, Mist grey', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 10 days', '1 Year Manufacturer Warranty']","₹1,999","https://rukminim1.flixcart.com/image/312/312/xif0q/smartwatch/k/g/k/-original-imaghqqutzzeszhm.jpeg?q=70",
"126","www.flipkart.com/boat-storm-call-1-69-inch-hd-display-bluetooth-calling-550-nits-brightness-smartwatch/p/itmf70a25b4a16e9?pid=SMWGHYF5Z5JZBRY5&lid=LSTSMWGHYF5Z5JZBRY5OIUAZS&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_6&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWGHYF5Z5JZBRY5.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","boAt Storm call 1.69 inch HD display with bluetooth calling and 550 nits brightness Smartwatch","4.1","['1.69inch HD Display|550 Nits Brightness| 2.5D Curved Touch Display', 'Bluetooth Calling & Dialpad(Save upto 10 contacts)| Ultra Slim & Lightweight', '150+ Watch Faces| HR & SpO2 Monitoring', 'IP68: Dust, Sweat & Splash Resistant', 'With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 10 days', '1 Year Warranty from the Date of Purchase']","₹2,199","https://rukminim1.flixcart.com/image/312/312/xif0q/smartwatch/8/f/m/-original-imaghbgagcbuxpev.jpeg?q=70",
"127","www.flipkart.com/noise-colorfit-icon-2-1-8-display-bluetooth-calling-ai-voice-assistance-smartwatch/p/itm5949b6fca6f56?pid=SMWGEH7WC8F4VKKZ&lid=LSTSMWGEH7WC8F4VKKZUIMKYD&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_7&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWGEH7WC8F4VKKZ.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise ColorFit Icon 2 1.8 Display, Bluetooth Calling, AI Voice Assistance Smartwatch","4.2","['1.8 display (500 nits brightness)| Bluetooth calling| AI voice assistant', '100+ cloud-based watch faces| In-built games', 'Noise Health SuiteTM (SpO2, 24*7 heart rate tracking, sleep monitor & activity tracker)', '60 sports modes| IP67 waterproof | 7-day battery', 'Utility features (stopwatch, alarm, timer, weather, find my phone, camera & music controls)', 'NoiseFit Track app', 'With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Manufacturer Warranty']","₹2,999","https://rukminim1.flixcart.com/image/312/312/l5ld8y80/smartwatch/0/f/j/-original-imagg8dcbmkgrfdy.jpeg?q=70",
"128","www.flipkart.com/noise-icon-buzz-bt-calling-1-69-display-ai-voice-assistance-built-in-games-smartwatch/p/itmd8257a482e5d5?pid=SMWGAU62XCAESACH&lid=LSTSMWGAU62XCAESACH1NQTLW&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_8&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=en_d4vHXlhBTev4FgW26VTKq18NY7bCknESP3KX8ATRKOeEkQJQOUg5VljcdmVjLY41LZWwt9Hr1QdEYmiokpbTRg%3D%3D&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise Icon Buzz BT Calling with 1.69" display , AI Voice Assistance, Built-In Games Smartwatch","4.2","['1.69 TFT LCD Display', 'In-Built Games|Bluetooth Calling', 'Voice Assistance (AI voice assistance)', 'Noise Health Suite|Weather Report', 'Up to 7-Day Battery', '100+ Watch Faces|IP67 Waterproof', 'With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Manufacturer Warranty']","₹2,499","https://rukminim1.flixcart.com/image/312/312/kz1lle80/smartwatch/t/t/p/-original-imagb54swp4xn4na.jpeg?q=70",
"129","www.flipkart.com/noise-colorfit-qube-spo2-1-4-full-touch-display-multi-sports-modes-7-day-battery-smartwatch/p/itm2d9dc41a02202?pid=SMWG6RB5FX7RXWZ8&lid=LSTSMWG6RB5FX7RXWZ8MROVKI&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWG6RB5FX7RXWZ8.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise ColorFit Qube Spo2, 1.4" Full Touch display, Multi-Sports modes, 7-day Battery Smartwatch","4.1","['Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Manufacturer Warranty']","₹1,499","https://rukminim1.flixcart.com/image/312/312/ku1k4280/smartwatch/t/i/a/android-ios-wrb-sw-colorfitqubeoxy-std-blk-blk-noise-no-original-imag79y4ar4hjbgb.jpeg?q=70",
"130","www.flipkart.com/boat-wave-neo-1-69-inch-2-5d-curved-display-multiple-sports-modes-smartwatch/p/itm25cb8d4c5313f?pid=SMWGD7HJJGEPMBMB&lid=LSTSMWGD7HJJGEPMBMBQ1EDU9&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_10&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWGD7HJJGEPMBMB.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","boAt Wave Neo with 1.69 inch , 2.5D Curved Display & Multiple Sports Modes Smartwatch","4","['42mm(1.69 inch) HD Display|2.5D Curved Display|550 Nits Brightness|Lightweight: 35 gms', 'Multiple Sports Modes: Walking, Running, Cycling, Climbing, Yoga, Basketball, Football, Badminton, Skipping & Swimming', '24H Heart Rate, SpO2 & Stress Monitoring|Sleep Tracker|Music & Camera Control', 'IP68 Dust, Sweat and Splash Resistant|Multiple Watch Face|Call, Text & Social Media Notifications', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Warranty from the Date of Purchase']","₹1,799","https://rukminim1.flixcart.com/image/312/312/l3ahpjk0/smartwatch/m/k/a/-original-imagegyhhxaszhn9.jpeg?q=70",
"131","www.flipkart.com/noise-colorfit-pro4-max-1-8-bt-calling-detection-health-suite-smartwatch/p/itmbacdd92873635?pid=SMWGFGR5HTV3QQ7Z&lid=LSTSMWGFGR5HTV3QQ7Z4AHIZJ&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=en_d4vHXlhBTev4FgW26VTKq18NY7bCknESP3KX8ATRKOfg6V4ok3DyAVeH2Y9YFH9WUGQP3tvsDhZljiPwksSN6Q%3D%3D&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise ColorFit Pro4 Max 1.8" BT Calling, Noise detection, Noise Health Suite Smartwatch","4.2","['With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Manufacturer Warranty']","₹4,579","https://rukminim1.flixcart.com/image/312/312/l4ln8nk0/smartwatch/e/o/a/45-72-wrb-sw-colorfitpro4max-std-cpr-brn-android-ios-noise-yes-original-imagfgr4vfabqbty.jpeg?q=70",
"132","www.flipkart.com/txor-blackout-t55-44mm-bluetooth-calling-black-smartwatch/p/itm98456d226f359?pid=SMWFZRM26ARM9GMU&lid=LSTSMWFZRM26ARM9GMU4J3QGA&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_12&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=en_d4vHXlhBTev4FgW26VTKq18NY7bCknESP3KX8ATRKOdhOODpMCQ8E6FgL5Sz1xl7uZj8HWXd8bzMus%2Fn%2F7hmJg%3D%3D&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","TXOR BLACKOUT T55 44mm with Bluetooth Calling Black Smartwatch","3.2","['With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 8 days']","₹1,349","https://rukminim1.flixcart.com/image/312/312/kkprmvk0/smartwatch/0/k/8/verve-t500-android-ios-txor-original-imafzzrpsh7wfdnt.jpeg?q=70",
"133","www.flipkart.com/fire-boltt-ninja-bell-bluetooth-calling-ai-voice-assistance-smartwatch/p/itm2b13073692c9f?pid=SMWGDKR3FEG9KWMS&lid=LSTSMWGDKR3FEG9KWMSGLNOWY&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_13&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWGDKR3FEG9KWMS.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Fire-Boltt Ninja Bell Bluetooth Calling & AI Voice Assistance Smartwatch Smartwatch","4.2","['1.69 LCD Display- OGS Full Touch Display with a High Resolution of 240*280 Pixel & 1.69 inch LCD Screen covered with a 2D High Hard Glass', 'Bluetooth Calling Smartwatch- Answer & Make Calls Directly from The Smartwatch with In Built Speaker & Microphone Listen to Songs and Enjoy HD Calls on this smartwatch. Split Display Easy Access- You can easily in one click land on any function without the need to search it from the menu.', 'Voice Assistant- Command your mobile phone with your smartwatch,Play Games On Your Wrist 60 Sports Modes IP68 Water Resistant- Withstand dust, spills, raindrops,sweatproof', 'With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 25 days', 'Covers Manufacturing Defects']","₹3,999","https://rukminim1.flixcart.com/image/312/312/l27wtjk0/smartwatch/j/d/r/1-69-bsw040-android-ios-fire-boltt-yes-original-imagdmfftr3xygup.jpeg?q=70",
"134","www.flipkart.com/fire-boltt-ninja-bell-bluetooth-calling-ai-voice-assistance-smartwatch/p/itm2b13073692c9f?pid=SMWGDKR3KGMJZXZA&lid=LSTSMWGDKR3KGMJZXZATMCFR8&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_14&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWGDKR3KGMJZXZA.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Fire-Boltt Ninja Bell Bluetooth Calling & AI Voice Assistance Smartwatch Smartwatch","4.2","['1.69 LCD Display- OGS Full Touch Display with a High Resolution of 240*280 Pixel & 1.69 inch LCD Screen covered with a 2D High Hard Glass', 'Bluetooth Calling Smartwatch- Answer & Make Calls Directly from The Smartwatch with In Built Speaker & Microphone Listen to Songs and Enjoy HD Calls on this smartwatch. Split Display Easy Access- You can easily in one click land on any function without the need to search it from the menu.', 'Voice Assistant- Command your mobile phone with your smartwatch,Play Games On Your Wrist 60 Sports Modes IP68 Water Resistant- Withstand dust, spills, raindrops,sweatproof', 'With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 25 days', 'Covers Manufacturing Defects']","₹3,999","https://rukminim1.flixcart.com/image/312/312/l2dmky80/smartwatch/o/s/d/-original-imagdqasbffvchcx.jpeg?q=70",
"135","www.flipkart.com/boat-wave-neo-1-69-inch-2-5d-curved-display-multiple-sports-modes-smartwatch/p/itm25cb8d4c5313f?pid=SMWGD7HJBMSDYZCG&lid=LSTSMWGD7HJBMSDYZCGTUD19T&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_15&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWGD7HJBMSDYZCG.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","boAt Wave Neo with 1.69 inch , 2.5D Curved Display & Multiple Sports Modes Smartwatch","4","['42mm(1.69 inch) HD Display|2.5D Curved Display|550 Nits Brightness|Lightweight: 35 gms', 'Multiple Sports Modes: Walking, Running, Cycling, Climbing, Yoga, Basketball, Football, Badminton, Skipping & Swimming', '24H Heart Rate, SpO2 & Stress Monitoring|Sleep Tracker|Music & Camera Control', 'IP68 Dust, Sweat and Splash Resistant|Multiple Watch Face|Call, Text & Social Media Notifications', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Warranty from the Date of Purchase']","₹1,799","https://rukminim1.flixcart.com/image/312/312/l3ahpjk0/smartwatch/l/n/f/-original-imagegyh8dmdxrwh.jpeg?q=70",
"136","www.flipkart.com/noise-colorfit-icon-2-1-8-display-bluetooth-calling-ai-voice-assistance-smartwatch/p/itmfa97e2fcabed9?pid=SMWGEH7VGYMGCP3V&lid=LSTSMWGEH7VGYMGCP3VWUYKLZ&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_16&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWGEH7VGYMGCP3V.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise ColorFit Icon 2 1.8 Display, Bluetooth Calling, AI Voice Assistance Smartwatch","4.2","['1.8 display (500 nits brightness)| Bluetooth calling| AI voice assistant', '100+ cloud-based watch faces| In-built games', 'Noise Health SuiteTM (SpO2, 24*7 heart rate tracking, sleep monitor & activity tracker)', '60 sports modes| IP67 waterproof | 7-day battery', 'Utility features (stopwatch, alarm, timer, weather, find my phone, camera & music controls)', 'NoiseFit Track app', 'With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Manufacturer Warranty']","₹2,999","https://rukminim1.flixcart.com/image/312/312/l5ld8y80/smartwatch/r/q/t/-original-imagg8dksgct9hxg.jpeg?q=70",
"137","www.flipkart.com/noise-colorfit-vision-2-buzz-smartwatch/p/itmfae7babc41352?pid=SMWGFGNVYHYTEY6W&lid=LSTSMWGFGNVYHYTEY6WYCQRHB&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=en_d4vHXlhBTev4FgW26VTKq18NY7bCknESP3KX8ATRKOcuOOQbi3mkyB%2FhNYeIwN4VReypLvPf3fHKxZnWT%2Bppcg%3D%3D&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise ColorFit Vision 2 Buzz Smartwatch","4.3","['1.78 inch AMOLED Always On Display (368*448px, 326 PPI & 500 nits)', 'Bluetooth calling (In built speaker, in-built microphone & dial from recent call logs and access favourite contacts)', 'Tru Sync Technology for quick pairing , stable connectivity and low power consumption.', 'Lightweight design & unique straps (10.9mm thick - excluding sensors (disclaimer), metallic finish)', 'Noise Health SuiteTM (SpO2, 24*7 heart rate tracking, activity tracker, stress monitor, sleep tracker & female health tracker)', '100+ watch faces (customised & cloud-based) & all-new watch UI (widgets & shortcut screens)', '100 sports modes with auto sports detection (Disclaimer: 10 in watch, remaining via app)', 'Productivity and utility suite (quick reply, call & message notifications, world clock, alarm, stocks, reminders, remote camera/music control, find my phone, weather updates & smart DND)', 'With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Manufacturer Warranty']","₹3,999","https://rukminim1.flixcart.com/image/312/312/xif0q/smartwatch/b/g/y/-original-imaghypjcn7b2mkn.jpeg?q=70",
"138","www.flipkart.com/noise-colorfit-vision-2-buzz-smartwatch/p/itmb870b14748130?pid=SMWGFGNVKMHW9TYZ&lid=LSTSMWGFGNVKMHW9TYZUUMTYN&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=en_d4vHXlhBTev4FgW26VTKq18NY7bCknESP3KX8ATRKOeh0NkpAlaT6Y3huD%2FCr%2BPKgS3KB%2Fy2BQ%2FhumMPmirtjA%3D%3D&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise ColorFit Vision 2 Buzz Smartwatch","4.3","['1.78 inch AMOLED Always On Display (368*448px, 326 PPI & 500 nits)', 'Bluetooth calling (In built speaker, in-built microphone & dial from recent call logs and access favourite contacts)', 'Tru Sync Technology for quick pairing , stable connectivity and low power consumption.', 'Lightweight design & unique straps (10.9mm thick - excluding sensors (disclaimer), metallic finish)', 'Noise Health SuiteTM (SpO2, 24*7 heart rate tracking, activity tracker, stress monitor, sleep tracker & female health tracker)', '100+ watch faces (customised & cloud-based) & all-new watch UI (widgets & shortcut screens)', '100 sports modes with auto sports detection (Disclaimer: 10 in watch, remaining via app)', 'Productivity and utility suite (quick reply, call & message notifications, world clock, alarm, stocks, reminders, remote camera/music control, find my phone, weather updates & smart DND)', 'With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Manufacturer Warranty']","₹3,999","https://rukminim1.flixcart.com/image/312/312/xif0q/smartwatch/4/y/t/-original-imaghypgmmcbrfpj.jpeg?q=70",
"139","www.flipkart.com/noise-colorfit-icon-2-1-8-display-bluetooth-calling-ai-voice-assistance-smartwatch/p/itmadb5bf0ef4cdc?pid=SMWGEH7VV8B3H8Y6&lid=LSTSMWGEH7VV8B3H8Y6FEXTE7&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWGEH7VV8B3H8Y6.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise ColorFit Icon 2 1.8 Display, Bluetooth Calling, AI Voice Assistance Smartwatch","4.2","['1.8 display (500 nits brightness)| Bluetooth calling| AI voice assistant', '100+ cloud-based watch faces| In-built games', 'Noise Health SuiteTM (SpO2, 24*7 heart rate tracking, sleep monitor & activity tracker)', '60 sports modes| IP67 waterproof | 7-day battery', 'Utility features (stopwatch, alarm, timer, weather, find my phone, camera & music controls)', 'NoiseFit Track app', 'With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Manufacturer Warranty']","₹2,999","https://rukminim1.flixcart.com/image/312/312/l5ld8y80/smartwatch/n/i/m/-original-imagg8dddyyzjnxn.jpeg?q=70",
"140","www.flipkart.com/realme-watch-3-1-8-inch-horizon-curved-display-bluetooth-calling-smartwatch/p/itm23af2beb0e520?pid=SMWGFZBYEUSHWXNY&lid=LSTSMWGFZBYEUSHWXNYMRDJIO&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d24674df-ac06-4b3f-b42f-17a4101a86b2.SMWGFZBYEUSHWXNY.SEARCH&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","realme Watch 3 - 1.8 inch Horizon Curved Display with Bluetooth Calling Smartwatch","4.3","['1.8 inch Curved Glass Touch Display with Bluetooth Calling', 'Upto 7 days of battery life - 100% charge in 2.5 hrs| Built-in high performance mic and speakers for loud and clear calls', 'Premium looking High Screen to Body Ratio design | IP68 Water and dust resistant| 100+ Watch Faces | 110+ Sports Mode', 'realme Link App for comprehensive health tracking - real-time Heart Rate, SpO2, Sleep monitoring and many more', 'With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Manufacturer Warranty']","₹3,499","https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/smartwatch/0/t/2/-original-imagg3us6rfzxdgm.jpeg?q=70",
"141","www.flipkart.com/noise-core-2-buzz-bt-calling-1-28-display-ai-voice-assistant-noisefit-track-app-smartwatch/p/itmb591c3a04f161?pid=SMWGFGRGBGYAJRWH&lid=LSTSMWGFGRGBGYAJRWH2PILFG&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=en_d4vHXlhBTev4FgW26VTKq18NY7bCknESP3KX8ATRKOckreWdtLSf7jH52cEOEgtJQqpF8OKSdpmO6IJFMNDiqw%3D%3D&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise Core 2 Buzz BT Calling, 1.28 Display, AI Voice Assistant & NoiseFit Track app Smartwatch","3.8","['1.28 display (240*240px, 500 nits)', 'AI voice assistant', 'NoiseFit Track app integration', 'Noise Health SuiteTM (SpO2, activity record, 24*7 heart rate tracking, stress monitor, sleep monitor & breathe)', 'With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Manufacturer Warranty']","₹2,199","https://rukminim1.flixcart.com/image/312/312/xif0q/smartwatch/z/2/h/-original-imaggat2qhbxncsn.jpeg?q=70",
"142","www.flipkart.com/noise-colorfit-pro4-max-1-8-bt-calling-detection-health-suite-smartwatch/p/itm6920fcd5c7e00?pid=SMWGFGR5AVHMDECK&lid=LSTSMWGFGR5AVHMDECK4W0WIY&marketplace=FLIPKART&q=smartwatches&store=ajy%2Fbuh&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=en_d4vHXlhBTev4FgW26VTKq18NY7bCknESP3KX8ATRKOejzbTmoFmMzYM2A%2Bu%2BMXHTnFTaRpFdtSSRbS7Y1vKsVA%3D%3D&ppt=None&ppn=None&ssid=1offenswq80000001668444506801&qH=fbe9e8df937d2d17","Noise ColorFit Pro4 Max 1.8" BT Calling, Noise detection, Noise Health Suite Smartwatch","4.2","['With Call Function', 'Touchscreen', 'Fitness & Outdoor', 'Battery Runtime: Upto 7 days', '1 Year Manufacturer Warranty']","₹4,499","https://rukminim1.flixcart.com/image/312/312/l4ln8nk0/smartwatch/j/k/y/45-72-wrb-sw-colorfitpro4max-std-blk-blk-android-ios-noise-yes-original-imagfgr4ygy6bj4j.jpeg?q=70",
